im_id,title,releasedYear,Genre,Director,Writter,actors,imdb_votes,imdb_rating,keywords,PolarityConfidence,Tbl_ID
tt0031951,Son of Frankenstein,1939,"Drama, Horror, Sci-Fi",Rowland V. Lee,"Mary Shelley (suggested by the story written in 1816), Wyllis Cooper (screenplay)","Basil Rathbone, Boris Karloff, Bela Lugosi, Lionel Atwill","7,150",7.2," wolf von, frankenstein return, baronial manor, united state wife elsa, son peter, father work, local burgomaster, sealed briefcase, wolf find father, scientific note manor house, meet father assistant, igor surprise monster, father created, sort coma wolf, initial attempt reanimate creature seem, fail peter, say saw, giant wood, met success, killed village, little doubt",100,45
tt0032138,The Wizard of Oz,1939,"Adventure, Family, Fantasy","Victor Fleming, George Cukor, Mervyn LeRoy, Norman Taurog, King Vidor","Noel Langley (screenplay), Florence Ryerson (screenplay), Edgar Allan Woolf (screenplay), Noel Langley (adaptation), L. Frank Baum (from the book by)","Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr","327,388",8.1," charming film based, popular frank baum story, dorothy dog toto caught, tornado path somehow end, meet memorable friend, foe journey meet, everyone say, return home, new friend goal brain, heart courage",96,46
tt0032455,Fantasia,1940,"Animation, Family, Fantasy","James Algar, Samuel Armstrong, Ford Beebe Jr., Norman Ferguson, David Hand, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield, Ben Sharpsteen","Joe Grant (story direction), Dick Huemer (story direction), Lee Blair (story development), Elmer Plummer (story development), Phil Dike (story development), Sylvia Moberly-Holland (story development), Norman Wright (story development), Albert Heath (story development), Bianca Majolie (story development), Graham Heid (story development), Perce Pearce (story development), Carl Fallberg (story development), William Martin (story development and research), Leo Thiele (story development and research), Robert Sterner (story development and research), John McLeish (story development and research), Otto Englander (story development), Webb Smith (story development), Erdman Penner (story development), Joseph Sabo (story development), Bill Peet (story development), Vernon Stallings (story development), Campbell Grant (story development), Arthur Heinemann (story development), Phil Dike (story development)","Leopold Stokowski, Deems Taylor","77,872",7.8," disney animator, set picture, classical music, stokowski conduct philadelphia, orchestra sorcerer apprentice feature, mickey mouse, magician oversteps, rite spring tell story, evolution singlecelled animal death, dinosaur dance hour, comic ballet, ostrich hippo, elephant alligator night bald, mountain ave, maria set, force darkness, devilish revel, new day",95,47
tt0032484,Foreign Correspondent,1940,"Action, Romance, Thriller",Alfred Hitchcock,"Charles Bennett (screenplay), Joan Harrison (screenplay), James Hilton (dialogue), Robert Benchley (dialogue)","Joel McCrea, Laraine Day, Herbert Marshall, George Sanders","15,262",7.6," johnny jones action, new york newspaper editor, appoints european correspondent, dry report, get jones, assignment get, inside story, secret treaty, european country, famous diplomat mr van, thing dont, go plan, jones enlists, help young woman, track group",95,48
tt0032551,The Grapes of Wrath,1940,"Drama, History",John Ford,"Nunnally Johnson (screen play), John Steinbeck (based on the novel by)","Henry Fonda, Jane Darwell, John Carradine, Charley Grapewin","73,559",8.1," tom joad return home, jail sentence, find family kicked, farm due foreclosure, uncle farm join, next day, new life",48.5714,49
tt0032553,The Great Dictator,1940,"Comedy, Drama, War",Charles Chaplin,Charles Chaplin,"Charles Chaplin, Jack Oakie, Reginald Gardiner, Henry Daniell","163,315",8.5," year end wwi, nation tomainia, losing side, adenoid hynkel risen, power ruthless dictator, country belief pure, aryan state decimation jew, situation unknown, jewishtomainian barber, hospitalized result, wwi battle, release barber, memory loss war shown, persecuted life, many living, jewish ghetto, including washerwoman named, hannah begin relationship barber, spared persecution, commander schultz, wwi battle life jew, spared policy, shift hynkel, want world domination starting, invasion neighboring osterlich, threatened benzino, napaloni dictator, neighboring bacteria, turned traitor hynkels regime, able join, force take, control situation, knowledge working regime barber, uncanny resemblance power",98,50
tt0032599,His Girl Friday,1940,"Comedy, Drama, Romance",Howard Hawks,"Charles Lederer (screen play), Ben Hecht (from the play ""The Front Page""), Charles MacArthur (from the play ""The Front Page"")","Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart","45,377",8," month hildy johnson, walk office, new york city based, morning post star, reporter tell, bos editor walter, quitting reason, thing get, reno divorce people walter, admits bad husband, hildy divorced, wanted home, life whereas, hardboiled reporter, subservient homemaker hildy, come tell, walter taking, afternoon train albany, married tomorrow staid straightlaced, insurance agent bruce, first year walter doesnt want, lose hildy, reporter wife doesnt, believe bruce, worthy walter, hildy bruce trip, persuade hildy, good plan, bad light, big story, covering newspaper, belief unfair, imminent execution, cop killer earl williams hildy, doesnt trust walter dealing, bruce board, manner lure, biggest story year includes, true love bumbling sheriff, corrupt mayor, latter action, light upcoming, much hildy resist, story outcome hildy, thrill chase, personal life",96.6667,51
tt0032904,The Philadelphia Story,1940,"Comedy, Romance",George Cukor,"Donald Ogden Stewart (screen play), Philip Barry (based on the play by)","Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey","54,826",8," philadelphia socialite tracy lord, impulsively marriage, subsequent divorce, passionate broke, dexters drinking, excessive mechanism cope tracy, unforgiving manner, imperfect imperfection dexter admits, year breakup tracy, remarry ceremony, take place, lord mansion tracy bridegroom, nouveau riche businessman, politician george, rather ordinary man, tracy day, unexpected guest show, lord mansion macaulay connor, mike friend, friend tracy, absent brother junius, dexter dexter employee, tabloid spy magazine, made deal, publisher editor sidney, kidd get, story tracy, wedding year, return kidd, salacious story, accompanying photograph, new york showgirl named, tina marra reality, liz reporter photographer, respectively spy mike, liz dont, particularly like assignment, working kidd need, chosen field, serious writer painter, dont pay bill, suspicious tracy, entire truth dexter admits, tracy decides, table mike liz, hour wedding, selfassured dexter, liz get, work get lord, spy threat tracy, mike inebriated, journey selfdiscovery tracy, coming realization",100,52
tt0032910,Pinocchio,1940,"Animation, Comedy, Family","Norman Ferguson, T. Hee, Wilfred Jackson, Jack Kinney, Hamilton Luske, Bill Roberts, Ben Sharpsteen","Carlo Collodi (from the story by), Ted Sears (story adaptation), Otto Englander (story adaptation), Webb Smith (story adaptation), William Cottrell (story adaptation), Joseph Sabo (story adaptation), Erdman Penner (story adaptation), Aurelius Battaglia (story adaptation)","Mel Blanc, Don Brodie, Walter Catlett, Marion Darlington","105,612",7.5," inventor gepetto, wooden marionette, called pinocchio, wish pinocchio, real boy, fairy fairy assigns jiminy, cricket act pinocchios, conscience keep, trouble jiminy, not successful endeavor, film spent, pinocchio deep trouble",66.6667,53
tt0032976,Rebecca,1940,"Drama, Mystery, Romance",Alfred Hitchcock,"Daphne Du Maurier (celebrated novel), Robert E. Sherwood (screen play), Joan Harrison (screen play), Philip MacDonald (adaptation), Michael Hogan (adaptation)","Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson","100,996",8.2," shy lady companion staying, monte carlo stuffy employer, meet wealthy maxim, winter max fall, love marry, large country estate cornwall, troubled death, wife rebecca, accident year, second mr, winter clash housekeeper, mr danvers discovers, strange hold, everyone manderley",100,54
tt0033045,The Shop Around the Corner,1940,"Comedy, Drama, Romance",Ernst Lubitsch,"Samson Raphaelson (screenplay), Miklós László (based on a play by)","Margaret Sullavan, James Stewart, Frank Morgan, Joseph Schildkraut","22,710",8.1," hungary matuschek company store owned, mr hugo, matuschek bachelor alfred, salesman klara novak, seek job position saleswoman, store matuschek hire, dedicated kralik, pal intends, explanation matuschek night, going meet, secret love, go bar scheduled, meeting colleague pirovitch, klara correspondent, disclose identity, matuschek discovers, misjudged kralik committed, mistake hire position, manager klara, fascinated correspondent, much attention, alfred work plan reveal, klaras attracted, past attitude",100,55
tt0033467,Citizen Kane,1941,"Drama, Mystery",Orson Welles,"Herman J. Mankiewicz (original screen play), Orson Welles (original screen play)","Joseph Cotten, Dorothy Comingore, Agnes Moorehead, Ruth Warrick","335,761",8.4," group reporter, trying decipher, last word, spoken charles, kane millionaire newspaper, tycoon rosebud film, begin news, reel detailing, kanes life mass, shown flashback, kanes life reporter, investigate viewer, see display fascinating, man rise fame, top world",100,56
tt0033563,Dumbo,1941,"Animation, Drama, Family","Samuel Armstrong, Norman Ferguson, Wilfred Jackson, Jack Kinney, Bill Roberts, Ben Sharpsteen, John Elliotte","Joe Grant (screen story), Dick Huemer (screen story), Otto Englander (story direction), Bill Peet (story development), Aurelius Battaglia (story development), Joe Rinaldi (story development), Vernon Stallings (story development), Webb Smith (story development)","James Baskett, Herman Bing, Mel Blanc, Billy Bletcher","98,299",7.3," stork delivers, elephant mr jumbo veteran, circus newborn, truly enormous ear, separated mother, dumbo relegated, circus clown act, friend mouse, assist dumbo, full potential",96,57
tt0033729,How Green Was My Valley,1941,"Drama, Family",John Ford,"Philip Dunne (screen play), Richard Llewellyn (based on the novel by)","Walter Pidgeon, Maureen O'Hara, Anna Lee, Donald Crisp","17,661",7.8," life hard welsh, mining town, so morgan family, seen eye, family youngest huw, learn family, trial tribulation family, patriarch gwilym, older son work, unhealthy gwilym, greater hope, youngest son huw idea, honor father daughter, angharad beautiful, girl valley, very much love, mr gruffydd, provide life, deserves time, good men, find work exploited, unseen mine owner",97.1429,58
tt0033804,The Lady Eve,1941,"Comedy, Romance",Preston Sturges,"Monckton Hoffe (screen play: based on a story by), Preston Sturges","Barbara Stanwyck, Henry Fonda, Charles Coburn, Eugene Pallette","16,183",8," returning year, studying snake, rich unsophisticated, meet conartist, jean harrington ship fall love, misunderstanding cause split, bad term, back jean disguise, english lady, back tease torment",28,59
tt0033870,The Maltese Falcon,1941,"Film-Noir, Mystery",John Huston,"John Huston (screen play by), Dashiell Hammett (based upon the novel by)","Humphrey Bogart, Mary Astor, Gladys George, Peter Lorre","129,203",8.1," spade archer name, francisco detective agency sam, men partner, sam doesnt, mile much knockout, go name, wonderly walk office, night everythings, man named floyd thursby, dangerous men, joel cairo, calling card, kasper gutman, enormous girth, feigned civility, hope protection, come sam suspected, police murder murder, dangerous men, lust statuette bird, maltese falcon",100,60
tt0034012,Penny Serenade,1941,"Drama, Romance",George Stevens,"Morrie Ryskind (screen play), Martha Cheavens (story)","Irene Dunne, Cary Grant, Beulah Bondi, Edgar Buchanan","5,156",7.2," julie prepares, leave husband, roger begin, recording reminds, event life, together song playing, roger first, met music, store song, remind courtship, marriage desire child, joy sorrow, flood memory, ponders present problem",90,61
tt0034240,Sullivan's Travels,1941,"Adventure, Comedy, Drama",Preston Sturges,Preston Sturges,"Joel McCrea, Veronica Lake, Robert Warwick, William Demarest","20,235",8.1," successful spoiled, naive director fluff film heartogold, decides want, make film trouble, much chagrin producer set, tramp clothing, single dime pocket experience, poverty firsthand, get reality",100,62
tt0034398,The Wolf Man,1941,Horror,George Waggner,Curt Siodmak (original screenplay),"Lon Chaney Jr., Claude Rains, Ralph Bellamy, Warren William","19,014",7.4," death brother larry, talbot return, ancestral home wale visit, gypsy camp village, girl jenny williams, bela gypsy, werewolf larry, kill werewolf, fight belas, full moon larry confesses, plight unbelieving, father sir john, join villager hunt, wolf transformed full moon, larry head, fateful meeting sir john, gwen conliffe",50,63
tt0034492,Bambi,1942,"Animation, Drama, Family","James Algar, Samuel Armstrong, David Hand, Graham Heid, Bill Roberts, Paul Satterfield, Norman Wright","Felix Salten (from the story by), Perce Pearce (story direction), Larry Morey (story adaptation), Vernon Stallings (story development), Mel Shaw (story development), Carl Fallberg (story development), Chuck Couch (story development), Ralph Wright (story development)","Hardie Albright, Stan Alexander, Bobette Audrey, Peter Behn","108,024",7.3," animated story bambi, young deer, hailed prince, forest birth bambi grows make, friend animal, forest learns, love day, come bambi, father lead deer safety",100,64
tt0034583,Casablanca,1942,"Drama, Romance, War",Michael Curtiz,"Julius J. Epstein (screenplay), Philip G. Epstein (screenplay), Howard Koch (screenplay), Murray Burnett (play), Joan Alison (play)","Humphrey Bogart, Ingrid Bergman, Paul Henreid, Claude Rains","438,329",8.5," story rick blaine, worldweary expatriate run, nightclub casablanca morocco, early stage, local authority rick cafe, become kind, haven refugee, illicit letter, former lover rick husband show, cafe day, rick face, tough challenge, unforeseen complication heartbreak, excruciating decision",100,65
tt0034786,The Ghost of Frankenstein,1942,"Drama, Horror, Sci-Fi",Erle C. Kenton,"Scott Darling (screenplay), Eric Taylor (original story)","Lon Chaney Jr., Cedric Hardwicke, Ralph Bellamy, Lionel Atwill","4,439",6.2," ygor resurrects, monster brings, original doctor son ludwig, help ludwig obsessed idea, full power, different idea, brain transplanted",0,66
tt0034862,Holiday Inn,1942,"Comedy, Drama, Music",Mark Sandrich,"Claude Binyon (screenplay), Elmer Rice (adaptation), Irving Berlin (adapted from an idea by)","Bing Crosby, Fred Astaire, Marjorie Reynolds, Virginia Dale","10,357",7.6," lovely linda mason, crooner jim, hardy head heel suave, stepper ted, new dance partner, femme fatale lila dixon give, brush jims, supper club, chase hanover manager danny, reed music",55,67
tt0035093,Mrs. Miniver,1942,"Drama, Romance, War",William Wyler,"Arthur Wimperis (screenplay), George Froeschel (screenplay), James Hilton (screenplay), Claudine West (screenplay), Jan Struther (based on the book by)","Greer Garson, Walter Pidgeon, Teresa Wright, May Whitty","13,023",7.6," miniver english middleclass, family experience life, month world war, ii dodging, son court, lady beldons granddaughter rose, mr miniver, entered competition, lady beldons",100,68
tt0035169,The Palm Beach Story,1942,"Comedy, Romance",Preston Sturges,Preston Sturges,"Claudette Colbert, Joel McCrea, Mary Astor, Rudy Vallee","9,290",7.7," gerry tom jeffers, married life, hard tom inventor architect, little money, live thrown, apartment gerry meet, rich businessman, prospective tenant give gerry start, life afresh tom, refuse believe, story quarrel gerry, decides marriage, beach quick divorce, tom plan",50,69
tt0035279,Saboteur,1942,"Thriller, War",Alfred Hitchcock,"Peter Viertel (original screen play), Joan Harrison (original screen play), Dorothy Parker (original screen play)","Priscilla Lane, Robert Cummings, Otto Kruger, Alan Baxter","19,567",7.2," los angeles aircraft, worker barry kane, accused sabotage following, lead travel, country new york, clear name, exposing gang fascistsupporting, saboteur led, apparently respectable charles, way involves, pat martin, major act sabotage, frank frye man, committed act, sabotage aircraft factory",100,70
tt0035446,To Be or Not to Be,1942,"Comedy, War",Ernst Lubitsch,"Melchior Lengyel (original story), Edwin Justus Mayer (screenplay)","Carole Lombard, Jack Benny, Robert Stack, Felix Bressart","21,398",8.2," occupied poland wwii troupe, ham stage actor, led joseph, tura wife maria, match wit, spy information, polish resistance",96.6667,71
tt0036094,Lady of Burlesque,1943,"Comedy, Music, Mystery",William A. Wellman,"Gypsy Rose Lee (novel), James Gunn (screenplay)","Barbara Stanwyck, Michael O'Shea, J. Edward Bromberg, Iris Adrian","1,662",6.4," sassy dixie daisy, new attraction, former opera house turned, burlesque theater shes, popular customer, not lolita la, stuckup diva, top spot, complicating matter, nirvena show, former star, fling bos, blackmail way, top spot dixie none pleased, lolita princess, dixie becomes, prime suspect, trap nail, real killer",80,72
tt0036342,Shadow of a Doubt,1943,Thriller,Alfred Hitchcock,"Thornton Wilder (screenplay), Sally Benson (screenplay), Alma Reville (screenplay), Gordon McDonell (from an original story by)","Teresa Wright, Joseph Cotten, Macdonald Carey, Henry Travers","50,371",8," charlotte charlie, quiet life home parent, younger sister, wish something, traveled uncle, mother younger brother, imagine delight, receive telegram uncle charlie, coming visit, charlie oakley, quite stir charm, lady club, bank president brotherinlaw, work young charlie, behavior part, cutting story, local paper man marries murder, rich widow, stranger appear, asking question, imagine worst, beloved uncle",66.6667,73
tt0036376,Son of Dracula,1943,"Fantasy, Horror",Robert Siodmak,"Eric Taylor (screenplay), Curt Siodmak (original story)","Lon Chaney Jr., Robert Paige, Louise Allbritton, Evelyn Ankers","3,625",6.2," find way, budapest swamp, deep south meeting katherine, caldwell moneyed, caldwell clan, run plantation called, dark oak shes obsessed, occult matter, guide supernatural world, count alucard, bother spell, wily dr brewster, old family friend hell, join professor, lazlo specialist occult fighting, influenced katherine influenced, katherines fianc frank stanley, courage sanity, accidentally shoot katherine, go living",100,74
tt0036613,Arsenic and Old Lace,1944,"Comedy, Crime, Thriller",Frank Capra,"Julius J. Epstein (screen play), Philip G. Epstein (screen play), Joseph Kesselring (play)","Cary Grant, Priscilla Lane, Raymond Massey, Jack Carson","58,598",8," mortimer brewster, newspaperman author, diatribe marriage watch married, city hall, opening scene, quick trip home tell, maiden aunt, break news, find aunt, hobby killing, lonely old men, cellar get worse",95,75
tt0036868,The Best Years of Our Lives,1946,"Drama, Romance, War",William Wyler,"Robert E. Sherwood (screen play), MacKinlay Kantor (from a novel by)","Myrna Loy, Fredric March, Dana Andrews, Teresa Wright","47,582",8.1," story concentrate social readjustment, world war, different station society, stephenson return, influential banking position find, hard reconcile loyalty exservicemen, commercial reality, ordinary working, man find difficult, hold job, thread marriage hand burnt, war homer, parrish unsure fiance feeling, veteran face crisis, arrival crisis, american warrior, alien world, marching home",97.7778,76
tt0036872,Going My Way,1944,"Comedy, Drama, Music",Leo McCarey,"Frank Butler (screenplay), Frank Cavett (screenplay), Leo McCarey (story)","Bing Crosby, Barry Fitzgerald, Frank McHugh, James Brown","8,548",7.2," chuck omalley, colorful life sport song, romance joining roman, catholic clergy level gaze twinkling, eye make clear, right choice, parish omalleys, knowledge help connect, gang kid, looking direction, handle business detail, churchbuilding fund, superior father fitzgibbon",100,77
